business,legalformLabel,legalidLabel,dunsLabel,inceptionLabel
http://www.wikidata.org/entity/Q735261,corporation,,,1864-01-01T00:00:00Z
http://www.wikidata.org/entity/Q737443,public company,,,1995-01-01T00:00:00Z
http://www.wikidata.org/entity/Q738421,aktiebolag,,,1994-01-01T00:00:00Z
http://www.wikidata.org/entity/Q738770,public company,549300QQXOOYEF89IC56,,1970-04-23T00:00:00Z
http://www.wikidata.org/entity/Q739084,public company,N1GZ7BBF3NP8GI976H15,,1850-01-01T00:00:00Z
http://www.wikidata.org/entity/Q739416,public limited company,,,1999-11-30T00:00:00Z
http://www.wikidata.org/entity/Q739720,joint-stock company,,,1994-01-01T00:00:00Z
http://www.wikidata.org/entity/Q739720,public company,,,1994-01-01T00:00:00Z
http://www.wikidata.org/entity/Q740032,S.A.,,,1991-01-01T00:00:00Z
http://www.wikidata.org/entity/Q740553,NV/SA,,,1992-01-01T00:00:00Z
http://www.wikidata.org/entity/Q741445,S.A.,,,1998-01-01T00:00:00Z
http://www.wikidata.org/entity/Q741618,joint-stock company,,,1997-01-01T00:00:00Z
http://www.wikidata.org/entity/Q741618,public company,,,1997-01-01T00:00:00Z
http://www.wikidata.org/entity/Q741707,joint-stock company,06BTX5UWZD0GQ5N5Y745,,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q742196,joint-stock company,CY1NFSCCB5GUXC7WZC70,,1968-01-01T00:00:00Z
http://www.wikidata.org/entity/Q742422,S.A.,,,2001-07-17T00:00:00Z
http://www.wikidata.org/entity/Q742449,kabushiki gaisha,,,1951-05-01T00:00:00Z
http://www.wikidata.org/entity/Q743588,Societas Europaea,,,1982-01-01T00:00:00Z
http://www.wikidata.org/entity/Q744149,joint-stock company,PBLD0EJDB5FWOLXP3B76,,1852-03-18T00:00:00Z
http://www.wikidata.org/entity/Q744683,public company,RIFQSET379FOGTEFKS80,,1947-01-01T00:00:00Z
http://www.wikidata.org/entity/Q745099,kabushiki gaisha,,,1959-04-01T00:00:00Z
http://www.wikidata.org/entity/Q745971,,,,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q746365,public limited company,,,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q747207,S.A.,,,1983-01-01T00:00:00Z
http://www.wikidata.org/entity/Q747215,GmbH,,,1894-01-01T00:00:00Z
http://www.wikidata.org/entity/Q747215,kabushiki gaisha,,,1894-01-01T00:00:00Z
http://www.wikidata.org/entity/Q747265,julkinen osakeyhtiö,7437000ZP669LKUTZ738,,1288-01-01T00:00:00Z
http://www.wikidata.org/entity/Q747265,julkinen osakeyhtiö,7437000ZP669LKUTZ738,,1998-12-01T00:00:00Z
http://www.wikidata.org/entity/Q747391,,,,1964-01-01T00:00:00Z
http://www.wikidata.org/entity/Q747394,S.A.,,,1879-01-01T00:00:00Z
http://www.wikidata.org/entity/Q747489,,,,1988-01-01T00:00:00Z
http://www.wikidata.org/entity/Q748148,kabushiki gaisha,,,1878-10-15T00:00:00Z
http://www.wikidata.org/entity/Q748693,,,,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q749034,società per azioni,,,1946-01-01T00:00:00Z
http://www.wikidata.org/entity/Q750118,,,,1997-01-01T00:00:00Z
http://www.wikidata.org/entity/Q750124,,K05C0SER542GQ6VLRO68,,1882-01-01T00:00:00Z
http://www.wikidata.org/entity/Q750131,joint-stock company,,,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q750303,,,,1981-01-01T00:00:00Z
http://www.wikidata.org/entity/Q750438,joint-stock company,,,1961-01-01T00:00:00Z
http://www.wikidata.org/entity/Q750619,kabushiki gaisha,,,1925-01-01T00:00:00Z
http://www.wikidata.org/entity/Q751361,joint-stock company,,,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q751361,joint-stock company,,,2011-06-01T00:00:00Z
http://www.wikidata.org/entity/Q751883,joint-stock company,,,1862-01-01T00:00:00Z
http://www.wikidata.org/entity/Q751992,public company,,,1992-01-01T00:00:00Z
http://www.wikidata.org/entity/Q751992,public company,,,1996-01-01T00:00:00Z
http://www.wikidata.org/entity/Q752084,public limited company,,,1970-05-29T00:00:00Z
http://www.wikidata.org/entity/Q752496,,,,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q753349,joint-stock company,,,2003-09-03T00:00:00Z
http://www.wikidata.org/entity/Q753521,public company,VBVH3SRHMQGFPPQCZJ03,,1976-01-01T00:00:00Z
http://www.wikidata.org/entity/Q753571,,,,1986-01-01T00:00:00Z
http://www.wikidata.org/entity/Q753684,public company,969500EY082T9MF5R336,,1983-06-01T00:00:00Z
http://www.wikidata.org/entity/Q753684,société anonyme,969500EY082T9MF5R336,,1983-06-01T00:00:00Z
http://www.wikidata.org/entity/Q753685,società per azioni,,,1860-01-01T00:00:00Z
http://www.wikidata.org/entity/Q753801,joint-stock company,,,1889-01-01T00:00:00Z
http://www.wikidata.org/entity/Q755743,Aktiengesellschaft,,,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q756243,società per azioni,,,1950-01-01T00:00:00Z
http://www.wikidata.org/entity/Q757135,,,,1993-01-01T00:00:00Z
http://www.wikidata.org/entity/Q757164,aktiebolag,,,1873-01-01T00:00:00Z
http://www.wikidata.org/entity/Q757307,private company limited by shares,,,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q757489,public company,,,1984-01-01T00:00:00Z
http://www.wikidata.org/entity/Q757689,Societas Europaea,5493001EZOOA66PTBR68,,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2923022,public company,,,1941-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2923931,,,,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2925856,,,,1993-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2926154,,,,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2926166,,,,1896-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2927540,S.A.,969500FQ2JC287ZCC133,,1999-04-30T00:00:00Z
http://www.wikidata.org/entity/Q2930951,,,,1988-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2931412,société anonyme,969500FCVQ5SLAAUJV59,,1931-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2934771,public company,P2PV5Z2Z2UKRY3P3V155,,1833-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2937756,,,,1883-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2939652,,,,1982-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2940968,joint-stock company,,,1968-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2943995,S.A.,5493000KKX5VQ37Q2W83,,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2945643,corporation,,,1993-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2961234,S.A.,0J0XRGZE3PBRFEZ7MV65,,1993-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2961952,,,,1920-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2962826,public company,,,1989-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2963719,,,,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2972334,public company,,,1995-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2972807,public company,,,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2974454,,,,1927-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2979728,privately held company,,,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2981188,S.A.,,,1986-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2981857,,549300JQTYZCLC43S226,,1981-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2982090,,,,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2982355,société anonyme,969500DZBBMYHB8NAM93,,1929-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2982375,,,,1986-09-01T00:00:00Z
http://www.wikidata.org/entity/Q2985314,S.A.,,,1987-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2985356,,,,1988-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2990390,S.A.,,,1905-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2990393,joint-stock company,,,1902-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2990586,privately held company,,,1998-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2994741,,,,1977-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2995071,Société par actions simplifiée,,,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2997279,,,,1956-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2997693,,,,1997-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2998228,S.A.,,,1936-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3002071,,,,1995-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3003175,public limited company,2138004WCNBFJEEOXV26,,1925-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3006775,Besloten vennootschap,,,1915-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3008939,,,,1958-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3009498,,,,1914-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3011374,private company limited by shares,,,1946-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3019129,private limited liability company,549300BWGV3Z6SBKQB54,,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3019901,Naamloze vennootschap,,,1911-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3020828,joint-stock company,,,1937-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3029296,public company,,,1996-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3031783,subsidiary,,,1980-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3033947,corporation,,,1992-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3038414,privately held company,,,1980-09-22T00:00:00Z
http://www.wikidata.org/entity/Q3038760,,,,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3041540,,,,1951-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3043485,,,,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3045976,,,,1974-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3045978,public company,,,1991-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3046549,,F28JOQ8OBWCFUYM0UX93,,1973-01-02T00:00:00Z
http://www.wikidata.org/entity/Q3047407,S.A.,,,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3052066,,,,1946-02-07T00:00:00Z
http://www.wikidata.org/entity/Q3053377,,,,1920-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3053992,,,,1943-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3061734,,,,1992-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3063197,joint-stock company,,,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3063918,,,,1973-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3063934,S.A.,,,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3063989,,,,1992-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3064071,S.A.,,,1922-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3064078,S.A.,,,1954-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3064093,sociedade anônima,,,1929-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3064573,S.A.,,,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3067064,S.A.,,,1968-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3067119,joint-stock company,,,1967-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3069294,public company,,,1976-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3069769,public company,,,1972-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3072937,,WWJYKHS2UNKSDW8XLB53,,1858-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3079325,kabushiki gaisha,,,1966-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3079736,privately held company,,,1992-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3082112,kabushiki gaisha,,,1954-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3087545,public limited company,,,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3088784,,,,1990-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3090716,,,,1992-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3093459,public company,213800ISBN5CNUZMHZ39,,1998-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3099664,,,,1982-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3100337,,,,1988-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3100507,private company limited by shares,,,1971-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3100537,,,,1990-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3100744,,,,1959-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3107966,kabushiki gaisha,,,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3108236,allmennaksjeselskap,,,1689-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3110722,private company limited by shares,,,1989-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3116111,corporation,,,1981-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3116307,corporation,,,1994-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3117359,S.A.,549300B8P6MUJ1YWTS08,,1959-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3117457,company,,,1969-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3117577,,,,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3117582,,,,1960-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3118234,,,,1905-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3121014,,,,1889-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3122913,S.A.,,,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3123085,S.A.,,,1987-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3127437,public limited company,,,1981-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3127944,S.A.,,,1980-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3129010,,,,
http://www.wikidata.org/entity/Q3131210,S.A.,,,1969-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3140604,public company,,,1955-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3140604,public company,,,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3143709,Crown corporation of Canada,,,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3144150,joint-stock company,,,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3146728,public limited company,,,1862-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3146975,,549300DF5MV96DRYLQ48,,2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3147573,S.A.,,,1954-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3151374,,,,1990-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3152974,,,,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3153706,,,,1976-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3155846,,,,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3156864,,,,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3156887,,,,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3157622,public company,,,1947-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3162914,joint-stock company,,,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3178400,public limited company,,,1871-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3179970,,,,1959-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3182097,joint-stock company,,,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3191419,,,,
http://www.wikidata.org/entity/Q3192149,,,,1991-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3196454,public limited company,,,1928-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3197996,,,,1995-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3205009,S.A.,,,
http://www.wikidata.org/entity/Q3208192,,IZU1EW9GB3WC7CYCSR17,,1932-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3211367,,,,1886-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3216588,,,,1902-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3216600,,,,1932-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3218365,public company,,,1918-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3238450,S.A.,,,1904-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3259355,public company,,,1996-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3259566,public company,NW3FIVLKQOYMULELD196,,1760-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3259819,,,,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3268422,,,,1990-11-13T00:00:00Z
http://www.wikidata.org/entity/Q3269017,,,,1864-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3272257,,,,1856-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3272500,,,,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3273083,,,,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3273148,,,,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3273406,,,,1988-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3274789,,,,1969-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3277465,joint-stock company,WP5O65E6BMU84LNO4227,,1990-05-17T00:00:00Z
http://www.wikidata.org/entity/Q3278352,,,,1978-03-06T00:00:00Z
http://www.wikidata.org/entity/Q3285819,,,,1990-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3291801,,,,1983-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3295867,Delaware corporation,UWJKFUJFZ02DKWI3RY53,,1886-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3295867,Delaware corporation,UWJKFUJFZ02DKWI3RY53,,1919-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3297271,,,,1920-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3297582,,,,1920-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3299128,public company,,,1991-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3300084,public company,,,1979-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3303765,joint-stock company,,,1905-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3304413,public limited company,,,1947-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3305280,public limited company,,,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3305660,public company,,,1973-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3307676,,,,1998-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3310113,,,,1974-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3312613,,,,1956-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3316188,private company limited by shares,,,1972-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3319521,,,,1902-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3319685,joint-stock company,54930073LBBH6ZCBE225,,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3323173,société anonyme,,,1977-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3331496,public company,,,1992-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3332240,public limited company,,,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3337196,public company,549300LLLHX2HF71YE90,,1986-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3339028,joint-stock company,213800IVC2P8E1XCJ296,,2011-03-30T00:00:00Z
http://www.wikidata.org/entity/Q3341241,kabushiki gaisha,,,1973-07-23T00:00:00Z
http://www.wikidata.org/entity/Q3342214,julkinen osakeyhtiö,,,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3344170,privately held company,,,2015-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3344199,joint-stock company,,,1966-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3345333,,,,1972-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3347522,state-owned enterprise,,,1985-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3347591,S.A.,,,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3347682,public company,,,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3349469,S.A.,,,1838-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3356220,aktiebolag,,,1918-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3359636,,,,1979-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3359797,joint-stock company,,,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3359908,,,,1997-06-01T00:00:00Z
http://www.wikidata.org/entity/Q3364464,aktieselskab,,,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3365291,,,,1997-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3366007,,,,1982-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3367020,,74KL64S371VZTHI05115,,
http://www.wikidata.org/entity/Q3370152,,,,1978-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3372572,,,,1994-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3372957,,,,1900-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3374840,aktieselskab,,,1871-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3375007,,,,1921-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3377614,,,,1993-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3378100,,,,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3381370,,,,
http://www.wikidata.org/entity/Q3388421,,,,1946-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3389022,,,,1895-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3389502,company,,,1968-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3391735,société anonyme,,,1946-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3398786,,,,1892-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3400900,,,,1976-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3403513,joint-stock company,,,1879-01-01T00:00:00Z
http://www.wikidata.org/entity/Q761965,public company,,,1931-01-01T00:00:00Z
http://www.wikidata.org/entity/Q762330,S.A.,,,1881-12-31T00:00:00Z
http://www.wikidata.org/entity/Q763402,joint-stock company,,,1946-08-26T00:00:00Z
http://www.wikidata.org/entity/Q763402,public company,,,1946-08-26T00:00:00Z
http://www.wikidata.org/entity/Q764321,corporation,,,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q765796,Aktiengesellschaft,,,1991-01-01T00:00:00Z
http://www.wikidata.org/entity/Q765895,joint-stock company,,,1993-01-01T00:00:00Z
http://www.wikidata.org/entity/Q766417,public company,,,1880-01-01T00:00:00Z
http://www.wikidata.org/entity/Q766622,joint-stock company,,,1876-01-01T00:00:00Z
http://www.wikidata.org/entity/Q768231,joint-stock company,,,1986-01-01T00:00:00Z
