business,productsLabel,websiteLabel,emailLabel
http://www.wikidata.org/entity/Q1100868,computer hardware,http://www.clevo.com.tw/,
http://www.wikidata.org/entity/Q1100868,desktop computer,http://www.clevo.com.tw/,
http://www.wikidata.org/entity/Q1101230,home appliance,http://www.zojirushi.co.jp/,
http://www.wikidata.org/entity/Q1101323,,http://www.kader.com.hk/,
http://www.wikidata.org/entity/Q1104787,,http://www.coty.com,
http://www.wikidata.org/entity/Q1104910,,http://www.coca-colahellenic.com/,
http://www.wikidata.org/entity/Q1105518,,http://www.codan.com.au/,
http://www.wikidata.org/entity/Q1106938,,http://www.cogentco.com/,
http://www.wikidata.org/entity/Q1107035,,https://www.cognizant.com,
http://www.wikidata.org/entity/Q1107088,,http://www.coherent.com/,
http://www.wikidata.org/entity/Q392445,,http://www.gencorp.com/,
http://www.wikidata.org/entity/Q393762,software,http://www.agilent.com,
http://www.wikidata.org/entity/Q393784,,http://www.ciamarket.lt,
http://www.wikidata.org/entity/Q395389,web portal,https://www.agora.pl/,
http://www.wikidata.org/entity/Q397223,,http://www.agrium.com/,
http://www.wikidata.org/entity/Q397649,,http://www.agta-record.com/,
http://www.wikidata.org/entity/Q400384,steel,http://www.csn.com.br/,
http://www.wikidata.org/entity/Q400472,,http://www.ahlers-ag.com/,
http://www.wikidata.org/entity/Q402788,,http://www.orbcomm.com/,
http://www.wikidata.org/entity/Q406456,,http://www.zs-group.com.cn,
http://www.wikidata.org/entity/Q406643,,http://www.airasia.com/,
http://www.wikidata.org/entity/Q407237,,http://www.airfranceklm.com,
http://www.wikidata.org/entity/Q407448,industrial gas,https://www.airliquide.com/,
http://www.wikidata.org/entity/Q407744,,http://airproducts.com,
http://www.wikidata.org/entity/Q407859,,http://www.airtransport.cc/,
http://www.wikidata.org/entity/Q408672,,http://www.airesis.com/,
http://www.wikidata.org/entity/Q409907,list of auto parts,http://www.aisin.com/,
http://www.wikidata.org/entity/Q411528,,http://www.aixtron.com,
http://www.wikidata.org/entity/Q412826,,https://www.ajinomoto.co.jp/,
http://www.wikidata.org/entity/Q415598,,https://www.akamai.com/,
http://www.wikidata.org/entity/Q417391,,http://www.akerasa.com/,
http://www.wikidata.org/entity/Q417431,,http://www.akersolutions.com,
http://www.wikidata.org/entity/Q420506,,https://www.wix.com/,
http://www.wikidata.org/entity/Q420597,,http://www.ctigroup.com.hk,
http://www.wikidata.org/entity/Q420659,,http://www.takamatsu-cg.co.jp/,
http://www.wikidata.org/entity/Q420822,clothing,http://www.gapinc.com,
http://www.wikidata.org/entity/Q420842,aircraft,http://www.irkut.com/en/,
http://www.wikidata.org/entity/Q422034,,http://www.aktienbrauerei.de,
http://www.wikidata.org/entity/Q426583,,http://www.sanmina.com,
http://www.wikidata.org/entity/Q427881,,http://www.rclcorporate.com/,
http://www.wikidata.org/entity/Q428977,postage meter,http://www.pitneybowes.com/us,
http://www.wikidata.org/entity/Q430745,data warehouse,https://www.teradata.com,
http://www.wikidata.org/entity/Q431454,,http://www.bruker.com,
http://www.wikidata.org/entity/Q431757,,http://www.volaris.com,
http://www.wikidata.org/entity/Q432803,,http://www.alstria.de,
http://www.wikidata.org/entity/Q433896,,http://www.altairnano.com/,
http://www.wikidata.org/entity/Q438862,geothermal power,http://www.alterrapower.ca,
http://www.wikidata.org/entity/Q441821,computer hardware,http://www.wistron.com,
http://www.wikidata.org/entity/Q442018,,http://www.andritz.com/,
http://www.wikidata.org/entity/Q444110,,http://www.thehartford.com/,
http://www.wikidata.org/entity/Q444172,logistics,http://www.bollore.com,
http://www.wikidata.org/entity/Q444971,,http://en.altri.pt,
http://www.wikidata.org/entity/Q445007,tobacco,http://www.altria.com,
http://www.wikidata.org/entity/Q445858,,https://www.page.com/,
http://www.wikidata.org/entity/Q446895,,http://www.gea.com/,
http://www.wikidata.org/entity/Q447403,,http://www.aluminalimited.com/,
http://www.wikidata.org/entity/Q447409,,http://cargolifter.de,
http://www.wikidata.org/entity/Q447826,,http://www.alunna.de/herzlich-willkommen-aluminiumwerk-unna-ag.html,
http://www.wikidata.org/entity/Q447855,aluminium,http://www.chalco.com.cn/,
http://www.wikidata.org/entity/Q450420,telephone,http://www.entel.cl,
http://www.wikidata.org/entity/Q451476,,http://scotiabank.com/,
http://www.wikidata.org/entity/Q451688,,http://www.amada.co.jp/english/index.html,
http://www.wikidata.org/entity/Q451851,,http://www.amadeus-fire.de/,
http://www.wikidata.org/entity/Q452340,,http://www.hsn.com/,
http://www.wikidata.org/entity/Q452726,,http://www.hella.com,
http://www.wikidata.org/entity/Q456563,,http://www.ambac.com/,
http://www.wikidata.org/entity/Q457912,insurance,http://www.baloise.com,
http://www.wikidata.org/entity/Q457960,clothing,http://vfc.com,
http://www.wikidata.org/entity/Q458363,,http://www.marathonpetroleum.com/,
http://www.wikidata.org/entity/Q458944,landline telephone,https://www.telekom.hu/,
http://www.wikidata.org/entity/Q459477,,https://www.fedex.com/,
http://www.wikidata.org/entity/Q459957,artificial,https://www.ambu.com/,
http://www.wikidata.org/entity/Q459965,,https://www.caterpillar.com/,
http://www.wikidata.org/entity/Q459976,cement,http://www.ambujacement.com/,
http://www.wikidata.org/entity/Q460307,packaging and labeling,http://www.amcor.com,
http://www.wikidata.org/entity/Q460446,,http://www.amdocs.com/,
http://www.wikidata.org/entity/Q460487,Dassault Mirage 2000,https://www.dassault-aviation.com,
http://www.wikidata.org/entity/Q461210,avionics,http://www.rockwellcollins.com/,
http://www.wikidata.org/entity/Q461631,,http://www.iranair.com,
http://www.wikidata.org/entity/Q462984,electricity,https://www.ameren.com/,
http://www.wikidata.org/entity/Q463090,firearm,http://www.smith-wesson.com/,
http://www.wikidata.org/entity/Q463094,motherboard,http://www.foxconn.com/,
http://www.wikidata.org/entity/Q463337,inverter,http://www.sma.de/,
http://www.wikidata.org/entity/Q464092,electricity,http://www.AEP.com/,
http://www.wikidata.org/entity/Q464629,,http://www.jsafrasarasin.ch,
http://www.wikidata.org/entity/Q464767,,http://www.corporate.americangreetings.com/,
http://www.wikidata.org/entity/Q464905,,http://www.geberit.com,
http://www.wikidata.org/entity/Q465751,Tex-Mex,https://chipotle.com/,
http://www.wikidata.org/entity/Q467238,water,http://www.amwater.com/,
http://www.wikidata.org/entity/Q467752,,http://www.verizon.com/,
http://www.wikidata.org/entity/Q469553,bearing,http://www.timken.com/,
http://www.wikidata.org/entity/Q469732,reverse vending machine,https://www.tomra.com/,
http://www.wikidata.org/entity/Q470156,medication,http://www.amerisourcebergen.com/,
http://www.wikidata.org/entity/Q470317,,https://www.ametek.com/,
http://www.wikidata.org/entity/Q470517,erenumab,http://www.amgen.com/,
http://www.wikidata.org/entity/Q470696,landline telephone,http://www.t.ht.hr/eng/,
http://www.wikidata.org/entity/Q470784,,http://www.amica.pl,
http://www.wikidata.org/entity/Q472451,,https://www.corporate.siemens-healthineers.com/,
http://www.wikidata.org/entity/Q472536,,http://www.amkor.com,
http://www.wikidata.org/entity/Q473513,,https://www.evonik.com,
http://www.wikidata.org/entity/Q473721,,http://egl.eu,
http://www.wikidata.org/entity/Q474383,,http://www.ballard.com/,
http://www.wikidata.org/entity/Q474565,sugar,http://www.suedzucker.de/,
http://www.wikidata.org/entity/Q474565,sugar,https://www.suedzucker.com/,
http://www.wikidata.org/entity/Q474570,,http://www.tqs.com,
http://www.wikidata.org/entity/Q474621,electrical connector,http://www.amphenol.com,
http://www.wikidata.org/entity/Q474690,,https://www.naturgy.com/,
http://www.wikidata.org/entity/Q476215,,https://www.oricon.co.jp,
http://www.wikidata.org/entity/Q477222,hearing aid,https://corporate.amplifon.com/,
http://www.wikidata.org/entity/Q477875,,https://ams-osram.com,
http://www.wikidata.org/entity/Q1642605,aluminium,http://www.rusal.com,
http://www.wikidata.org/entity/Q1642995,,http://www.herouxdevtek.com,
http://www.wikidata.org/entity/Q1643476,,http://www.hoeft-wessel.com/,
http://www.wikidata.org/entity/Q1645081,steel,http://www.nucor.com,
http://www.wikidata.org/entity/Q1645081,reinforcing bar,http://www.nucor.com,
http://www.wikidata.org/entity/Q1645745,,http://www.mvelagroup.co.za/,
http://www.wikidata.org/entity/Q1646597,Non-invasive procedure,http://www.ossur.com/,
http://www.wikidata.org/entity/Q1649749,,http://www.oceanagold.com/,
http://www.wikidata.org/entity/Q1649779,,http://www.pnewind.com/en.html,
http://www.wikidata.org/entity/Q1650369,,http://www.quirinbank.de,
http://www.wikidata.org/entity/Q1651553,fruit juice,http://www.wbd.ru,
http://www.wikidata.org/entity/Q1651760,,http://www.pistenbully.com,
http://www.wikidata.org/entity/Q1652574,insurance,http://www.manulife.com/,
http://www.wikidata.org/entity/Q1653138,,http://www.ibs-ag.de/,
http://www.wikidata.org/entity/Q1653165,,http://www.nex.com/,
http://www.wikidata.org/entity/Q1653258,retail banking,https://www.icicibank.com/,
http://www.wikidata.org/entity/Q1653679,,http://www.ihi.co.jp/,
http://www.wikidata.org/entity/Q1653968,,http://www.ikb-international.de/,
http://www.wikidata.org/entity/Q1654103,,https://www.imax.com/,
http://www.wikidata.org/entity/Q1654143,,,
http://www.wikidata.org/entity/Q1654187,,https://www.initse.com/ende/home.html,
http://www.wikidata.org/entity/Q1654190,,http://www.injex.de,
http://www.wikidata.org/entity/Q1654229,,https://www.inpex.co.jp/,
http://www.wikidata.org/entity/Q1654357,,http://www.iqpower.com/,
http://www.wikidata.org/entity/Q1654989,,http://www.ite-exhibitions.com/,
http://www.wikidata.org/entity/Q1655008,cigarette,https://itcdistributorship.com/,
http://www.wikidata.org/entity/Q1655072,,http://www.ivu.de/,
http://www.wikidata.org/entity/Q1655409,gold,http://www.iamgold.com/,
http://www.wikidata.org/entity/Q1656230,natural gas,https://www.phillips66.com,
http://www.wikidata.org/entity/Q1658948,,http://www.winterthurtechnology.com/,
http://www.wikidata.org/entity/Q1660027,newspaper,http://www.mcclatchy.com/,
http://www.wikidata.org/entity/Q1660121,,http://www.immofinanz.com/,
http://www.wikidata.org/entity/Q1660124,,http://www.immoeast.at/,
http://www.wikidata.org/entity/Q1660544,,http://www.playmatestoys.com,
http://www.wikidata.org/entity/Q1660583,,http://www.invision.de,
http://www.wikidata.org/entity/Q1660662,,http://www.westpharma.com/en/careers/germany/Pages/Default.aspx,
http://www.wikidata.org/entity/Q1660907,,http://www.inapa.pt/en,
http://www.wikidata.org/entity/Q1660996,,http://www.perion.com,
http://www.wikidata.org/entity/Q1661422,,https://www.mpc-capital.de/contell/cms/server/mpc-capital-de/index.html,
http://www.wikidata.org/entity/Q1661823,,http://www.indracompany.com/en/,
http://www.wikidata.org/entity/Q1662137,,https://www.ina.hr/,
http://www.wikidata.org/entity/Q1662167,,http://www.indykpol.pl,
http://www.wikidata.org/entity/Q1662481,,http://www.ihs.com,
http://www.wikidata.org/entity/Q1662991,,http://www.wintek.com.tw,
http://www.wikidata.org/entity/Q1663044,,http://www.ingersollrand.com,
http://www.wikidata.org/entity/Q1663734,,http://www.sanochemia.at,
http://www.wikidata.org/entity/Q1664174,,http://www.innovation.group,
http://www.wikidata.org/entity/Q1665336,General insurance,http://www.iag.com.au/,
http://www.wikidata.org/entity/Q1665401,,http://www.nttcomsecurity.com/de/,
http://www.wikidata.org/entity/Q1665401,,https://www.nttsecurity.com/en/,
http://www.wikidata.org/entity/Q1665422,,http://www.integrata.de/,
http://www.wikidata.org/entity/Q1665429,software,https://www.idt.com/,
http://www.wikidata.org/entity/Q1665653,,http://www.veeco.com/company/default.aspx,
http://www.wikidata.org/entity/Q1666040,,http://www.interfaceinc.com,
http://www.wikidata.org/entity/Q1666331,,https://www.intlfcstone.com/,
http://www.wikidata.org/entity/Q1666568,,http://www.iff.com,
http://www.wikidata.org/entity/Q1666600,slot machine,http://www.igt.com,
http://www.wikidata.org/entity/Q1667971,,http://www.iij.ad.jp/,
http://www.wikidata.org/entity/Q1668901,truck,http://www.wielton.com.pl,
http://www.wikidata.org/entity/Q1669078,motor car,http://www.heibao.com,
http://www.wikidata.org/entity/Q1669523,,http://www.nanometrics.com,
http://www.wikidata.org/entity/Q1671042,,https://www.komori.com/,
http://www.wikidata.org/entity/Q1671060,,http://www.siemens.de/finance,
http://www.wikidata.org/entity/Q1671279,,http://interseroh.com,
http://www.wikidata.org/entity/Q1671281,,http://www.intershop.ch/,
http://www.wikidata.org/entity/Q1671436,,http://www.iilg.com,
http://www.wikidata.org/entity/Q1671509,,http://www.onsemi.com,
http://www.wikidata.org/entity/Q1671623,,http://www.intrum.com/,
http://www.wikidata.org/entity/Q1671651,,http://www.invalda.lt/en,
http://www.wikidata.org/entity/Q1671741,Private banking,https://www.investec.com/en_int/welcome-to-investec.html,
http://www.wikidata.org/entity/Q1671804,,http://www.investorab.com/,
http://www.wikidata.org/entity/Q1671804,,https://www.investorab.com/sv/,
http://www.wikidata.org/entity/Q1672602,headphones,http://www.koss.com/,
http://www.wikidata.org/entity/Q1672939,,http://en.irkutskenergo.ru/,
http://www.wikidata.org/entity/Q1673079,,http://www.ironmountain.com/,
http://www.wikidata.org/entity/Q1674598,,http://www.israelcorp.com/,
http://www.wikidata.org/entity/Q1675242,,http://www.itelligencegroup.com/,
http://www.wikidata.org/entity/Q1675427,,http://www.metsaboard.com,
http://www.wikidata.org/entity/Q1676532,,http://www.mybet.com/,
http://www.wikidata.org/entity/Q1676554,,http://www.jbs.com.br,
http://www.wikidata.org/entity/Q1676701,,https://www.skyperfectjsat.space/,
http://www.wikidata.org/entity/Q1676726,,http://www.jwt.com/,
http://www.wikidata.org/entity/Q1678152,,http://www.jacquetmetalservice.com,
http://www.wikidata.org/entity/Q1680518,,https://www.mobilezone.ch,
http://www.wikidata.org/entity/Q1683034,,http://www.janus.com/,
http://www.wikidata.org/entity/Q1683452,,http://www.jardines.com/,
http://www.wikidata.org/entity/Q1684445,clothing,https://www.superdry.com,
http://www.wikidata.org/entity/Q1685287,,https://www.vulcanmaterials.com/,
http://www.wikidata.org/entity/Q1685648,,http://www.smm.co.jp/,
http://www.wikidata.org/entity/Q1686155,,http://www.swiss-fe.ch/,
http://www.wikidata.org/entity/Q1688023,,http://www.sumitomotrust.co.jp,
http://www.wikidata.org/entity/Q1688522,,http://www.jetter.de,
http://www.wikidata.org/entity/Q1688845,,https://www.dmgmori.co.jp/,
http://www.wikidata.org/entity/Q1688845,,https://www.dmgmori.co.jp/en/,
http://www.wikidata.org/entity/Q1689717,Jive,http://www.jivesoftware.com/,
http://www.wikidata.org/entity/Q1691821,,http://www.allreal.ch/,
http://www.wikidata.org/entity/Q1700871,,https://www.bauschhealth.com,
http://www.wikidata.org/entity/Q1701390,,http://www.lenzerheide.com/sites/content/bergbahnen.html,
http://www.wikidata.org/entity/Q1703203,tire,http://www.trelleborg.com/,
http://www.wikidata.org/entity/Q1703203,elastomer,http://www.trelleborg.com/,
http://www.wikidata.org/entity/Q912778,retail banking,http://www.otpbank.hu/,
http://www.wikidata.org/entity/Q913825,,http://www.daiwahouse.co.jp/,
http://www.wikidata.org/entity/Q913825,,http://www.daiwahouse.co.jp/English/,
http://www.wikidata.org/entity/Q913851,,http://www.aonhewitt.com/,
http://www.wikidata.org/entity/Q915496,petroleum,http://www.woodgroup.com,
http://www.wikidata.org/entity/Q915543,gasoline engine,http://briggsandstratton.com/,
http://www.wikidata.org/entity/Q916196,software,https://www.citrix.com,
http://www.wikidata.org/entity/Q916196,Citrix Virtual Apps,https://www.citrix.com,
http://www.wikidata.org/entity/Q916196,Citrix ShareFile,https://www.citrix.com,
http://www.wikidata.org/entity/Q916196,Citrix ADC,https://www.citrix.com,
http://www.wikidata.org/entity/Q916196,Citrix Endpoint Management,https://www.citrix.com,
http://www.wikidata.org/entity/Q916196,Citrix Workspace app,https://www.citrix.com,
http://www.wikidata.org/entity/Q916196,Citrix Virtual Desktops,https://www.citrix.com,
http://www.wikidata.org/entity/Q916196,Citrix Workspace,https://www.citrix.com,
http://www.wikidata.org/entity/Q916196,Citrix Analytics,https://www.citrix.com,
http://www.wikidata.org/entity/Q916196,Citrix Content Collaboration,https://www.citrix.com,
http://www.wikidata.org/entity/Q916196,Citrix Secure Workspace Access,https://www.citrix.com,
http://www.wikidata.org/entity/Q916196,Citrix Secure Internet Access,https://www.citrix.com,
http://www.wikidata.org/entity/Q916196,Citrix SD-WAN,https://www.citrix.com,
http://www.wikidata.org/entity/Q917002,,http://www.tivo.com/,
