business,googlenewsLabel,bbcnewsLabel,stockexchangeLabel,libofcongressLabel
http://www.wikidata.org/entity/Q10942605,,,Shanghai Stock Exchange,
http://www.wikidata.org/entity/Q10942607,,,Hong Kong Stock Exchange,
http://www.wikidata.org/entity/Q10942666,,,Shenzhen Stock Exchange,
http://www.wikidata.org/entity/Q10943413,,,Shenzhen Stock Exchange,
http://www.wikidata.org/entity/Q10943687,,,Hong Kong Stock Exchange,
http://www.wikidata.org/entity/Q10943697,,,Shenzhen Stock Exchange,
http://www.wikidata.org/entity/Q10943751,,,Hong Kong Stock Exchange,
http://www.wikidata.org/entity/Q10943756,,,Hong Kong Stock Exchange,
http://www.wikidata.org/entity/Q10943781,,,Hong Kong Stock Exchange,
http://www.wikidata.org/entity/Q10943782,,,Hong Kong Stock Exchange,
http://www.wikidata.org/entity/Q10943784,,,Hong Kong Stock Exchange,
http://www.wikidata.org/entity/Q10943793,,,Hong Kong Stock Exchange,
http://www.wikidata.org/entity/Q10943794,,,Hong Kong Stock Exchange,
http://www.wikidata.org/entity/Q10945944,,,Hong Kong Stock Exchange,
http://www.wikidata.org/entity/Q10945944,,,Shanghai Stock Exchange,
http://www.wikidata.org/entity/Q10945988,,,Shanghai Stock Exchange,
http://www.wikidata.org/entity/Q10946001,,,Shanghai Stock Exchange,
http://www.wikidata.org/entity/Q10946165,,,Taipei Exchange,
http://www.wikidata.org/entity/Q10946403,,,Hong Kong Stock Exchange,
http://www.wikidata.org/entity/Q10946416,,,Hong Kong Stock Exchange,
http://www.wikidata.org/entity/Q10946619,,,Hong Kong Stock Exchange,
http://www.wikidata.org/entity/Q10946735,,,Shanghai Stock Exchange,n97097031
http://www.wikidata.org/entity/Q10946738,,,Hong Kong Stock Exchange,
http://www.wikidata.org/entity/Q10946773,,,Shenzhen Stock Exchange,
http://www.wikidata.org/entity/Q10946861,,,Hong Kong Stock Exchange,
http://www.wikidata.org/entity/Q10946997,,,Shanghai Stock Exchange,
http://www.wikidata.org/entity/Q10947024,,,Hong Kong Stock Exchange,
http://www.wikidata.org/entity/Q10947025,,,Shenzhen Stock Exchange,
http://www.wikidata.org/entity/Q10947026,,,Hong Kong Stock Exchange,
http://www.wikidata.org/entity/Q10947027,,,Hong Kong Stock Exchange,
http://www.wikidata.org/entity/Q10947030,,,Hong Kong Stock Exchange,
http://www.wikidata.org/entity/Q10947067,,,Hong Kong Stock Exchange,
http://www.wikidata.org/entity/Q10947085,,,Hong Kong Stock Exchange,
http://www.wikidata.org/entity/Q10947111,,,Hong Kong Stock Exchange,
http://www.wikidata.org/entity/Q10947148,,,Shenzhen Stock Exchange,
http://www.wikidata.org/entity/Q10947175,,,Hong Kong Stock Exchange,
http://www.wikidata.org/entity/Q10947179,,,Hong Kong Stock Exchange,
http://www.wikidata.org/entity/Q10947993,,,Hong Kong Stock Exchange,
http://www.wikidata.org/entity/Q10947999,,,Hong Kong Stock Exchange,
http://www.wikidata.org/entity/Q10948000,,,Shenzhen Stock Exchange,
http://www.wikidata.org/entity/Q10948002,,,Hong Kong Stock Exchange,
http://www.wikidata.org/entity/Q10948003,,,Hong Kong Stock Exchange,
http://www.wikidata.org/entity/Q12581122,,,Korea Exchange,
http://www.wikidata.org/entity/Q12581123,,,Korea Exchange,
http://www.wikidata.org/entity/Q12581130,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12581177,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12581339,,,Korea Exchange,
http://www.wikidata.org/entity/Q12581340,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12581345,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12581349,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12581357,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12581437,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12581442,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12581443,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12581846,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12581957,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12582198,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12583025,,,,
http://www.wikidata.org/entity/Q12583612,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12583960,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12584141,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12585151,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12585260,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12586273,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12586274,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12589926,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12589926,,,Korea Exchange,
http://www.wikidata.org/entity/Q12590590,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12590776,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12591174,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12591298,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12591553,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12592690,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12593363,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12593489,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12593511,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12593531,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12593630,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12593799,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12593820,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12594197,,,Korea Exchange,
http://www.wikidata.org/entity/Q12594201,,,Korea Exchange,
http://www.wikidata.org/entity/Q12594205,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12594499,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12594979,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12596423,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12598116,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12598152,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12598342,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12599433,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12599491,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12599851,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12600113,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12600282,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12602040,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12603773,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12603865,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12604172,,,,
http://www.wikidata.org/entity/Q12604388,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12604457,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12604459,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12604691,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12605366,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12606710,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12606743,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12607525,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12607562,,,,
http://www.wikidata.org/entity/Q12608251,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12609514,,,,
http://www.wikidata.org/entity/Q12609836,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12610021,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12611151,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12612274,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12616374,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12616473,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12617231,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12617401,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12620143,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12620401,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12620571,,,,
http://www.wikidata.org/entity/Q12620589,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12620803,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12621022,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12621495,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12621735,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12621889,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12621893,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12621901,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12621905,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12623333,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12623646,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12623708,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12623805,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12623888,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12624002,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12624097,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12624251,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12624336,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12624373,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12624946,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12625039,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q12625615,,,Korea Stock Exchange,
http://www.wikidata.org/entity/Q7809768,,,NASDAQ,
http://www.wikidata.org/entity/Q7809776,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q7809840,,,London Stock Exchange,
http://www.wikidata.org/entity/Q7811386,,,Tokyo Stock Exchange,
http://www.wikidata.org/entity/Q7813017,,,OTC Markets Group,
http://www.wikidata.org/entity/Q7814310,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q7814685,,,Tehran Stock Exchange,
http://www.wikidata.org/entity/Q7821083,,,Shanghai Stock Exchange,
http://www.wikidata.org/entity/Q7821114,,,Shenzhen Stock Exchange,
http://www.wikidata.org/entity/Q7824332,,,New York Stock Exchange,n88277707
http://www.wikidata.org/entity/Q7824943,,,Nasdaq Copenhagen,
http://www.wikidata.org/entity/Q7825574,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q7829092,,,New Zealand Exchange,
http://www.wikidata.org/entity/Q7829632,,,Indonesia Stock Exchange,
http://www.wikidata.org/entity/Q7829730,,,NASDAQ,
http://www.wikidata.org/entity/Q7829730,,,Frankfurt Stock Exchange,
http://www.wikidata.org/entity/Q7829730,,,Tel Aviv Stock Exchange,
http://www.wikidata.org/entity/Q7830012,,,NASDAQ,
http://www.wikidata.org/entity/Q7830116,,,Hong Kong Stock Exchange,
http://www.wikidata.org/entity/Q7830269,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q7830633,,,Tokyo Stock Exchange,
http://www.wikidata.org/entity/Q7830642,,,Tokyo Stock Exchange,n80089504
http://www.wikidata.org/entity/Q7830755,,,Tokyo Stock Exchange,
http://www.wikidata.org/entity/Q7831552,,,Hong Kong Stock Exchange,
http://www.wikidata.org/entity/Q7833612,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q7833614,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q7833614,,,Toronto Stock Exchange,
http://www.wikidata.org/entity/Q7833697,,,NASDAQ,no2011081533
http://www.wikidata.org/entity/Q7834044,,,Australian Securities Exchange,
http://www.wikidata.org/entity/Q7834879,,,Hong Kong Stock Exchange,
http://www.wikidata.org/entity/Q7835384,,,,
http://www.wikidata.org/entity/Q7835892,,,NASDAQ,
http://www.wikidata.org/entity/Q7835895,,,Hong Kong Stock Exchange,
http://www.wikidata.org/entity/Q7836120,,,NASDAQ,
http://www.wikidata.org/entity/Q7836817,,,OTC Markets Group,
http://www.wikidata.org/entity/Q7837478,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q7838954,,,NASDAQ,
http://www.wikidata.org/entity/Q7839814,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q7840302,,,London Stock Exchange,nb2005008612
http://www.wikidata.org/entity/Q7840582,,,Toronto Stock Exchange,
http://www.wikidata.org/entity/Q7842385,,,Toronto Stock Exchange,
http://www.wikidata.org/entity/Q7842860,,,New York Stock Exchange,no00074305
http://www.wikidata.org/entity/Q7843323,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q7847126,,,NASDAQ,
http://www.wikidata.org/entity/Q7847309,,,NASDAQ,
http://www.wikidata.org/entity/Q7847653,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q7848008,,,NASDAQ,
http://www.wikidata.org/entity/Q7848087,,,NASDAQ,
http://www.wikidata.org/entity/Q7849670,,,Hong Kong Stock Exchange,
http://www.wikidata.org/entity/Q7850018,,,Hong Kong Stock Exchange,
http://www.wikidata.org/entity/Q7850758,,,NASDAQ,
http://www.wikidata.org/entity/Q7851426,,,NASDAQ,
http://www.wikidata.org/entity/Q7856196,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q7856196,,,NASDAQ,
http://www.wikidata.org/entity/Q7856196,,,Toronto Stock Exchange,
http://www.wikidata.org/entity/Q7856379,,,NASDAQ,
http://www.wikidata.org/entity/Q7856538,,,London Stock Exchange,
http://www.wikidata.org/entity/Q7856971,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q7857512,,,NASDAQ,
http://www.wikidata.org/entity/Q7858039,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q7858146,,,NASDAQ,
http://www.wikidata.org/entity/Q7861540,,,Australian Securities Exchange,
http://www.wikidata.org/entity/Q7862923,,,Hong Kong Stock Exchange,
http://www.wikidata.org/entity/Q7863740,,,NASDAQ,
http://www.wikidata.org/entity/Q7863806,,,London Stock Exchange,nb2016008685
http://www.wikidata.org/entity/Q7863870,,,London Stock Exchange,
http://www.wikidata.org/entity/Q7864706,,,New York Stock Exchange,no2014085417
http://www.wikidata.org/entity/Q7865088,,,NASDAQ,
http://www.wikidata.org/entity/Q7865844,,,NASDAQ,
http://www.wikidata.org/entity/Q7875835,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q7876045,,,NASDAQ,
http://www.wikidata.org/entity/Q7876052,,,London Stock Exchange,
http://www.wikidata.org/entity/Q7876533,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q7876533,,,NASDAQ,
http://www.wikidata.org/entity/Q7880076,,,NASDAQ,
http://www.wikidata.org/entity/Q7880250,,,NASDAQ,
http://www.wikidata.org/entity/Q7880419,,,National Stock Exchange of India,
http://www.wikidata.org/entity/Q7880445,,,London Stock Exchange,
http://www.wikidata.org/entity/Q7880628,,,London Stock Exchange,
http://www.wikidata.org/entity/Q7881772,,,NASDAQ,
http://www.wikidata.org/entity/Q7882701,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q7884614,,,Hong Kong Stock Exchange,
http://www.wikidata.org/entity/Q7884645,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q7884714,,,NASDAQ,
http://www.wikidata.org/entity/Q7885165,,,NASDAQ,
http://www.wikidata.org/entity/Q7885208,,,Indonesia Stock Exchange,
http://www.wikidata.org/entity/Q7885210,,,Nepal Stock Exchange,
http://www.wikidata.org/entity/Q7885706,,,Toronto Stock Exchange,
http://www.wikidata.org/entity/Q7887635,,,NASDAQ,
http://www.wikidata.org/entity/Q7887664,,,Toronto Stock Exchange,
http://www.wikidata.org/entity/Q7887718,,,London Stock Exchange,
http://www.wikidata.org/entity/Q7888979,,,NASDAQ,
http://www.wikidata.org/entity/Q7889101,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q7893563,,,NASDAQ,
http://www.wikidata.org/entity/Q7893684,,,Tokyo Stock Exchange,nr92034341
http://www.wikidata.org/entity/Q7893879,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q7893929,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q7893954,,,NASDAQ,n2006093593
http://www.wikidata.org/entity/Q7893967,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q7894082,,,New York Stock Exchange,n95024355
http://www.wikidata.org/entity/Q6389509,,,New York Stock Exchange,n87117783
http://www.wikidata.org/entity/Q6389988,,,New York Stock Exchange,n2003100933
http://www.wikidata.org/entity/Q6391583,,,New York Stock Exchange,nr2003019455
http://www.wikidata.org/entity/Q6395007,,,Tehran Stock Exchange,n50077757
http://www.wikidata.org/entity/Q6398035,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q6398263,,,Toronto Stock Exchange,
http://www.wikidata.org/entity/Q6398722,,,NASDAQ,n2012065276
http://www.wikidata.org/entity/Q6404433,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q6410043,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q6410558,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q6411583,,,Hong Kong Stock Exchange,
http://www.wikidata.org/entity/Q6414357,,,Tokyo Stock Exchange,nr97019058
http://www.wikidata.org/entity/Q6414376,,,Tokyo Stock Exchange,
http://www.wikidata.org/entity/Q6415714,,,NASDAQ,
http://www.wikidata.org/entity/Q6418560,,,NASDAQ,
http://www.wikidata.org/entity/Q6422289,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q6423290,,,Tadawul,
http://www.wikidata.org/entity/Q6425763,,,Australian Securities Exchange,
http://www.wikidata.org/entity/Q6426028,,,NASDAQ,
http://www.wikidata.org/entity/Q6428706,,,NASDAQ,
http://www.wikidata.org/entity/Q6429285,,,NASDAQ,
http://www.wikidata.org/entity/Q6429482,,,Shenzhen Stock Exchange,
http://www.wikidata.org/entity/Q6431688,,,Korea Exchange,
http://www.wikidata.org/entity/Q6432445,,,NASDAQ,
http://www.wikidata.org/entity/Q6439081,,,B3,
http://www.wikidata.org/entity/Q6443371,,,Tokyo Stock Exchange,n88136117
http://www.wikidata.org/entity/Q6443607,,,Nepal Stock Exchange,
http://www.wikidata.org/entity/Q6445491,,,Tokyo Stock Exchange,
http://www.wikidata.org/entity/Q6449839,,,Oslo Stock Exchange,
http://www.wikidata.org/entity/Q6451272,,,Korea Exchange,
http://www.wikidata.org/entity/Q6452254,,,Tokyo Stock Exchange,n88103651
http://www.wikidata.org/entity/Q6455439,,,NASDAQ,
http://www.wikidata.org/entity/Q6456630,,,New York Stock Exchange,no2015136371
http://www.wikidata.org/entity/Q6458324,,,NASDAQ,
http://www.wikidata.org/entity/Q6458767,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q6459734,,,NASDAQ,
http://www.wikidata.org/entity/Q6459789,,,NASDAQ,
http://www.wikidata.org/entity/Q6460227,,,NASDAQ,
http://www.wikidata.org/entity/Q6460680,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q6466630,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q6467590,,,Toronto Stock Exchange,
http://www.wikidata.org/entity/Q6467863,,,Toronto Stock Exchange,
http://www.wikidata.org/entity/Q6468754,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q6473666,,,Hong Kong Stock Exchange,
http://www.wikidata.org/entity/Q6479764,,,Fundsquare Market Infrastructure,
http://www.wikidata.org/entity/Q6483017,,,London Stock Exchange,
http://www.wikidata.org/entity/Q6485221,,,NASDAQ,
http://www.wikidata.org/entity/Q6491815,,,National Stock Exchange of India,
http://www.wikidata.org/entity/Q6499202,,,Tokyo Stock Exchange,n79129205
http://www.wikidata.org/entity/Q6503013,,,London Stock Exchange,
http://www.wikidata.org/entity/Q6506731,,,Toronto Stock Exchange,
http://www.wikidata.org/entity/Q6509896,,,New York Stock Exchange,
http://www.wikidata.org/entity/Q6511665,,,NASDAQ,
http://www.wikidata.org/entity/Q6513538,,,New York Stock Exchange,n90722593
