business,businessLabel,officialnameLabel,shortnameLabel,locationLabel,countryLabel
http://www.wikidata.org/entity/Q5856069,Farmacias Ahumada,,,,Chile
http://www.wikidata.org/entity/Q5871699,Hitachi Zosen Corporation,,,,Japan
http://www.wikidata.org/entity/Q5872788,Gasco,,,,Chile
http://www.wikidata.org/entity/Q5877264,Hogg Robinson Group,,,,
http://www.wikidata.org/entity/Q5881333,HFF,HFF a.s.,,,Czech Republic
http://www.wikidata.org/entity/Q5881864,HollyFrontier,,,,United States of America
http://www.wikidata.org/entity/Q5884072,Hologic,,,,United States of America
http://www.wikidata.org/entity/Q5886408,Grupo Radio Centro,,,,Mexico
http://www.wikidata.org/entity/Q5887924,HomeAway,,,,United States of America
http://www.wikidata.org/entity/Q5888270,Home Capital Group,,,,
http://www.wikidata.org/entity/Q5888363,Home Federal Bank,,,,United States of America
http://www.wikidata.org/entity/Q5888639,Home Properties,,,,
http://www.wikidata.org/entity/Q5890431,Homeserve,HomeServe plc,,,United Kingdom
http://www.wikidata.org/entity/Q5894319,HKBN Limited,,,,People's Republic of China
http://www.wikidata.org/entity/Q5894319,HKBN Limited,,,,Cayman Islands
http://www.wikidata.org/entity/Q5894903,Joy City Property,,,,
http://www.wikidata.org/entity/Q5895075,HKT,,,,British Hong Kong
http://www.wikidata.org/entity/Q5895858,Hongkong and Shanghai Hotels,,,,People's Republic of China
http://www.wikidata.org/entity/Q5900378,Shenzhen Investment Holdings Bay Area Development,,,,
http://www.wikidata.org/entity/Q5905787,Horsehead Corporation,,,Pittsburgh,United States of America
http://www.wikidata.org/entity/Q5906990,Hortonworks,,,,United States of America
http://www.wikidata.org/entity/Q5921438,Howdens Joinery,,,,
http://www.wikidata.org/entity/Q5923178,Itron,,,,United States of America
http://www.wikidata.org/entity/Q5925020,Huadian Energy Company Limited,,,,People's Republic of China
http://www.wikidata.org/entity/Q5925035,Huadian Power International,,,,People's Republic of China
http://www.wikidata.org/entity/Q5926631,HubSpot,,,,United States of America
http://www.wikidata.org/entity/Q5928181,HudBay Minerals,,,,Canada
http://www.wikidata.org/entity/Q5938144,Ayandeh Bank,,,,Iran
http://www.wikidata.org/entity/Q5941033,Shahr Bank,,,,Iran
http://www.wikidata.org/entity/Q5942059,Valin Steel,,,,People's Republic of China
http://www.wikidata.org/entity/Q5942230,Bank Day,,,,Iran
http://www.wikidata.org/entity/Q5945022,Hunting plc,,,,United Kingdom
http://www.wikidata.org/entity/Q5945928,Huntsworth,,,,
http://www.wikidata.org/entity/Q5950695,Olam International,,,,
http://www.wikidata.org/entity/Q5950709,Hutchinson Technology,,,,United States of America
http://www.wikidata.org/entity/Q5950764,Hutchison Telecommunications Hong Kong Holdings,Hutchison Telecommunications Hong Kong Holdings Limited,,,
http://www.wikidata.org/entity/Q5950764,Hutchison Telecommunications Hong Kong Holdings,和記電訊香港控股有限公司,,,
http://www.wikidata.org/entity/Q5957866,Hypercom,,,Australia,
http://www.wikidata.org/entity/Q5960624,HiSoft,,,,
http://www.wikidata.org/entity/Q5961325,System Group,,,,Iran
http://www.wikidata.org/entity/Q5961680,Tourism Bank,,,,Iran
http://www.wikidata.org/entity/Q5962271,Hysan Development Company Limited,,,,People's Republic of China
http://www.wikidata.org/entity/Q5962586,HDC Hyundai Development Company,,,,South Korea
http://www.wikidata.org/entity/Q5967675,I-O Data,,,,Japan
http://www.wikidata.org/entity/Q5967721,people.cn,,,,People's Republic of China
http://www.wikidata.org/entity/Q5967913,I.T,,,,
http://www.wikidata.org/entity/Q5968042,I.M. Skaugen,,,,Norway
http://www.wikidata.org/entity/Q5968216,I2 Technologies,,,,United States of America
http://www.wikidata.org/entity/Q5968523,IberiaBank Corporation,,,New Iberia,United States of America
http://www.wikidata.org/entity/Q5969311,iCAD Inc.,,,,
http://www.wikidata.org/entity/Q5969562,ICF International,,,,United States of America
http://www.wikidata.org/entity/Q5969568,ICG Group,,,,United States of America
http://www.wikidata.org/entity/Q5969799,ICU Medical,,,,
http://www.wikidata.org/entity/Q5969993,IDEC Corporation,,,,Japan
http://www.wikidata.org/entity/Q5970002,IDEX Corporation,,,,United States of America
http://www.wikidata.org/entity/Q5971034,IGM Financial,,,,Canada
http://www.wikidata.org/entity/Q5972276,Voya Financial,,,,
http://www.wikidata.org/entity/Q5972314,Zoomlion,,,,People's Republic of China
http://www.wikidata.org/entity/Q5972349,INOX Leisure Limited,,,,India
http://www.wikidata.org/entity/Q5972866,ION Geophysical,,,,United States of America
http://www.wikidata.org/entity/Q5972875,IOOF,,,,United States of America
http://www.wikidata.org/entity/Q5973024,IPG Photonics,,,,
http://www.wikidata.org/entity/Q5973165,IP Group,,,,United Kingdom
http://www.wikidata.org/entity/Q5973440,IRC Limited,,,,
http://www.wikidata.org/entity/Q5973461,IRESS,,,,Australia
http://www.wikidata.org/entity/Q5973741,FXCM,,,,United States of America
http://www.wikidata.org/entity/Q5973741,FXCM,,,,United Kingdom
http://www.wikidata.org/entity/Q5974728,ITC Transmission,,,,
http://www.wikidata.org/entity/Q5974942,ITT Technical Institute,,,,United States of America
http://www.wikidata.org/entity/Q5977673,Mei Ah Entertainment,,,,
http://www.wikidata.org/entity/Q5978240,Zenith Bank,Zenith Bank,,,Nigeria
http://www.wikidata.org/entity/Q5983823,Avangrid,,,,United States of America
http://www.wikidata.org/entity/Q5986105,Ichibanya,,,,Japan
http://www.wikidata.org/entity/Q5986662,Iconix Brand Group,,,,United States of America
http://www.wikidata.org/entity/Q5987232,Idacorp,,,,United States of America
http://www.wikidata.org/entity/Q5995354,Ikanos Communications,,,,United States of America
http://www.wikidata.org/entity/Q6007092,Imperva,,,,United States of America
http://www.wikidata.org/entity/Q6011991,Metro S.A.,,,,Chile
http://www.wikidata.org/entity/Q6015591,Incyte,,,Palo Alto,United States of America
http://www.wikidata.org/entity/Q6016398,Independent Bank,,,,United States of America
http://www.wikidata.org/entity/Q6019346,India Infoline,,,,
http://www.wikidata.org/entity/Q6020258,Indian Energy Exchange,,,,
http://www.wikidata.org/entity/Q6024270,Morixe,,,,Argentina
http://www.wikidata.org/entity/Q6025654,Indocement,Indocement Tunggal Prakarsa Tbk,,,Indonesia
http://www.wikidata.org/entity/Q6028443,Inergy,,,,
http://www.wikidata.org/entity/Q6029640,Infigen Energy,,,,
http://www.wikidata.org/entity/Q753571,Founder Technology,,,,People's Republic of China
http://www.wikidata.org/entity/Q753684,Atari SA,,,,France
http://www.wikidata.org/entity/Q753685,Campari Group,,,Milan,Italy
http://www.wikidata.org/entity/Q753801,Hongkong Land,,,,
http://www.wikidata.org/entity/Q755743,Q755743,,,,
http://www.wikidata.org/entity/Q756243,Atlantia,,,Rome,Italy
http://www.wikidata.org/entity/Q757135,Atlas Air,,,,United States of America
http://www.wikidata.org/entity/Q757164,Atlas Copco,,,,Sweden
http://www.wikidata.org/entity/Q757307,Atlassian,,,San Francisco,United States of America
http://www.wikidata.org/entity/Q757489,Atmel,,,,United States of America
http://www.wikidata.org/entity/Q757689,Atos SE,,,,France
http://www.wikidata.org/entity/Q757695,Atoss,,,,Germany
http://www.wikidata.org/entity/Q760544,Q760544,,,,Germany
http://www.wikidata.org/entity/Q761072,IWG plc,,,Brussels metropolitan area,
http://www.wikidata.org/entity/Q761842,Q761842,,,,Germany
http://www.wikidata.org/entity/Q761965,Baxter International,,,Glenview,United States of America
http://www.wikidata.org/entity/Q762330,Sabadell Bank,,,Sabadell,Spain
http://www.wikidata.org/entity/Q763402,S.P. Korolev Rocket and Space Corporation Energia,S.P. Korolev Rocket and Space Corporation Energia,,,Russia
http://www.wikidata.org/entity/Q763402,S.P. Korolev Rocket and Space Corporation Energia,Ракетно-космическая корпорация «Энергия» имени С.П.Королёва,,,Russia
http://www.wikidata.org/entity/Q764321,Penn West Exploration,,,Calgary,Canada
http://www.wikidata.org/entity/Q765796,Augusta Technologie,,,,Germany
http://www.wikidata.org/entity/Q765895,Lotte Himart,"Lotte Himart Co., Ltd.",,,South Korea
http://www.wikidata.org/entity/Q765895,Lotte Himart,롯데하이마트 주식회사,,,South Korea
http://www.wikidata.org/entity/Q766417,Bucyrus International,,,Bucyrus,United States of America
http://www.wikidata.org/entity/Q766622,Newag,NEWAG SPÓŁKA AKCYJNA,,Nowy Sącz,Poland
http://www.wikidata.org/entity/Q768231,Express Scripts,,,St. Louis,United States of America
http://www.wikidata.org/entity/Q768501,MorphoSys,,,,Germany
http://www.wikidata.org/entity/Q768773,MSCI,,,,United States of America
http://www.wikidata.org/entity/Q771865,Spectrum Brands,,,,United States of America
http://www.wikidata.org/entity/Q773924,Yonex,,,,Japan
http://www.wikidata.org/entity/Q775031,Grupo Bimbo,,,,Mexico
http://www.wikidata.org/entity/Q775765,Aurelius Group,,,,Germany
http://www.wikidata.org/entity/Q776750,Mowi,,,,Norway
http://www.wikidata.org/entity/Q777141,Mitsui Chemicals,,,,Japan
http://www.wikidata.org/entity/Q778126,Intelsat,,,,Luxembourg
http://www.wikidata.org/entity/Q779252,Mondi Group,,,South Africa,United Kingdom
http://www.wikidata.org/entity/Q780380,Atlantic Petroleum,,,,
http://www.wikidata.org/entity/Q780442,Uber Technology,,,San Francisco,
http://www.wikidata.org/entity/Q780696,Austal,,,,Australia
http://www.wikidata.org/entity/Q782697,Compass Group,,,,United Kingdom
http://www.wikidata.org/entity/Q783036,KrAZ,,,,Ukraine
http://www.wikidata.org/entity/Q783179,Cattolica Assicurazioni,,,Verona,Italy
http://www.wikidata.org/entity/Q784022,Renren,,,,People's Republic of China
http://www.wikidata.org/entity/Q784804,AutoNation,,,,United States of America
http://www.wikidata.org/entity/Q785943,Staples Inc.,,,Brighton,United States of America
http://www.wikidata.org/entity/Q786790,Autogrill,,,Novara,Italy
http://www.wikidata.org/entity/Q787044,Autoliv,,,Vårgårda,Sweden
http://www.wikidata.org/entity/Q787324,BEA Systems,,,,United States of America
http://www.wikidata.org/entity/Q787714,PGE Polska Grupa Energetyczna,PGE Polska Grupa Energetyczna Spółka Akcyjna,PGE,,Poland
http://www.wikidata.org/entity/Q790020,Bang & Olufsen,,,,Denmark
http://www.wikidata.org/entity/Q790060,Broadcom Limited,,,,Singapore
http://www.wikidata.org/entity/Q790068,Bank of China,Bank of China Limited,,Beijing,People's Republic of China
http://www.wikidata.org/entity/Q790068,Bank of China,中国银行股份有限公司,,Beijing,People's Republic of China
http://www.wikidata.org/entity/Q790650,Avery Dennison,,,Los Angeles,United States of America
http://www.wikidata.org/entity/Q790686,Avex Group,,,,Japan
http://www.wikidata.org/entity/Q791179,Aviva,,,London,United Kingdom
http://www.wikidata.org/entity/Q791285,Avon Products Inc,,,New York City,United States of America
http://www.wikidata.org/entity/Q792486,Axfood,,,,Sweden
http://www.wikidata.org/entity/Q792518,Q792518,,,,Germany
http://www.wikidata.org/entity/Q793738,Q793738,,,,
http://www.wikidata.org/entity/Q794563,Groupe ADP,Groupe ADP,,Paris,France
http://www.wikidata.org/entity/Q794565,Aéropostale,,,,United States of America
http://www.wikidata.org/entity/Q795221,CNOOC Limited,,,,
http://www.wikidata.org/entity/Q795243,Rinnai,,,Nagoya,Japan
http://www.wikidata.org/entity/Q795300,AFC Enterprises,,,,
http://www.wikidata.org/entity/Q795454,Barnes & Noble,,,New York City,United States of America
http://www.wikidata.org/entity/Q795486,Truist Financial,,,,United States of America
http://www.wikidata.org/entity/Q795645,Q795645,,,,
http://www.wikidata.org/entity/Q795884,Q795884,,,,
http://www.wikidata.org/entity/Q795933,BG Group,,,,United Kingdom
http://www.wikidata.org/entity/Q795981,Société Bic,,,Clichy,France
http://www.wikidata.org/entity/Q796136,Q796136,,,,Austria
http://www.wikidata.org/entity/Q796297,B3,,,,Brazil
http://www.wikidata.org/entity/Q797060,BTA Bank,BTA Bank,,,Kazakhstan
http://www.wikidata.org/entity/Q797061,BTG,,,,United Kingdom
http://www.wikidata.org/entity/Q797158,Q797158,,,,
http://www.wikidata.org/entity/Q797173,Q797173,,,,Switzerland
http://www.wikidata.org/entity/Q797203,BWT AG,,,,Austria
http://www.wikidata.org/entity/Q797609,Babcock & Wilcox,,,Charlotte,United States of America
http://www.wikidata.org/entity/Q798819,Huntington Bank,,,,United States of America
http://www.wikidata.org/entity/Q804353,Baker Hughes,,,,United States of America
http://www.wikidata.org/entity/Q804740,Q804740,,,Dresden,Germany
http://www.wikidata.org/entity/Q804920,Balfour Beatty,,,,United Kingdom
http://www.wikidata.org/entity/Q805383,Bally Technologies,,,,
http://www.wikidata.org/entity/Q805800,Baltona,Przedsiębiorstwo Handlu Zagranicznego „Baltona” Spółka Akcyjna,,,Poland
http://www.wikidata.org/entity/Q806150,Banca Italease,,,,Italy
http://www.wikidata.org/entity/Q806151,Banca Popolare di Lodi,,,Lodi,Italy
http://www.wikidata.org/entity/Q806155,Banca Rasini,,,Milan,Italy
http://www.wikidata.org/entity/Q806167,BPER Banca,,,Modena,Italy
http://www.wikidata.org/entity/Q806181,Bradesco,,,Osasco,Brazil
http://www.wikidata.org/entity/Q806189,Bilbao Vizcaya Argentaria Bank,,,Bilbao,Spain
http://www.wikidata.org/entity/Q806206,Bancolombia,,,,
http://www.wikidata.org/entity/Q806215,Banco Santander,,,,Spain
http://www.wikidata.org/entity/Q806259,Bandai Namco Holdings,,,Tokyo,Japan
http://www.wikidata.org/entity/Q806483,Bangkok Bank,,,,Thailand
http://www.wikidata.org/entity/Q806620,Bank Bukopin,Bank Bukopin Tbk,,,Indonesia
http://www.wikidata.org/entity/Q806621,Bank CA St. Gallen,,,,
http://www.wikidata.org/entity/Q806624,CenterCredit,,,,Kazakhstan
http://www.wikidata.org/entity/Q806625,Cler bank,Bank Cler AG,,,Switzerland
http://www.wikidata.org/entity/Q806626,Bank Central Asia,PT Bank Central Asia Tbk.,,,Indonesia
http://www.wikidata.org/entity/Q5187383,Crocodile Garments,,,,
http://www.wikidata.org/entity/Q5187571,Crombie REIT,,,,Canada
http://www.wikidata.org/entity/Q5189320,Crown Castle International Corp.,,,,United States of America
http://www.wikidata.org/entity/Q5189378,Crown Holdings,,,,United States of America
http://www.wikidata.org/entity/Q5189410,Crown Media Holdings,,,,
http://www.wikidata.org/entity/Q5189420,Crown Pacific Partners,,,,United States of America
http://www.wikidata.org/entity/Q5190041,Crumbs Bake Shop,,,,United States of America
http://www.wikidata.org/entity/Q5190505,CryoLife,,,,United States of America
http://www.wikidata.org/entity/Q5191790,Trip.com Group,,,,People's Republic of China
http://www.wikidata.org/entity/Q5192200,CubeSmart,,,Maryland,
http://www.wikidata.org/entity/Q5192235,Cubic Corporation,,,,Canada
http://www.wikidata.org/entity/Q5192235,Cubic Corporation,,,,United States of America
http://www.wikidata.org/entity/Q5192235,Cubic Corporation,,,,Sweden
http://www.wikidata.org/entity/Q5192235,Cubic Corporation,,,,United Kingdom
http://www.wikidata.org/entity/Q5192235,Cubic Corporation,,,,Germany
http://www.wikidata.org/entity/Q5192235,Cubic Corporation,,,,Singapore
http://www.wikidata.org/entity/Q5192235,Cubic Corporation,,,,Australia
http://www.wikidata.org/entity/Q5192235,Cubic Corporation,,,,New Zealand
http://www.wikidata.org/entity/Q5192235,Cubic Corporation,,,,India
http://www.wikidata.org/entity/Q5192235,Cubic Corporation,,,,Qatar
http://www.wikidata.org/entity/Q5192235,Cubic Corporation,,,,United Arab Emirates
http://www.wikidata.org/entity/Q5192265,Cubist Pharmaceuticals,,,,United States of America
http://www.wikidata.org/entity/Q5192364,Cuckoo Electronics,,,,South Korea
http://www.wikidata.org/entity/Q5194189,Cumulus Media,,,,United States of America
http://www.wikidata.org/entity/Q5196929,Cutter & Buck,,,,United States of America
http://www.wikidata.org/entity/Q5197142,Cvent,,,,United States of America
http://www.wikidata.org/entity/Q5197666,CyberArk,,,,United States of America
http://www.wikidata.org/entity/Q5197796,Cyberian Outpost,,,,
http://www.wikidata.org/entity/Q5198104,Cyclacel,,,,United States of America
http://www.wikidata.org/entity/Q5199886,Cynapsus Therapeutics,,,,Canada
http://www.wikidata.org/entity/Q5201295,CytRx,,,,United States of America
http://www.wikidata.org/entity/Q5201300,Cytec Industries,,,,United States of America
http://www.wikidata.org/entity/Q5203237,D-Box Technologies,,,,
http://www.wikidata.org/entity/Q5203271,D-Mart,,,,
http://www.wikidata.org/entity/Q5203782,D. R. Horton,,,,
http://www.wikidata.org/entity/Q5204318,DASA S.A.,,,,Brazil
http://www.wikidata.org/entity/Q5204430,DBV Technologies,,,Bagneux,France
http://www.wikidata.org/entity/Q5204483,DCC plc,,,,
http://www.wikidata.org/entity/Q5204836,DELiA*s,,,,United States of America
http://www.wikidata.org/entity/Q5204878,DEX One,,,,
